"API","API10","oper_alias","form_avg","Status","PerfLL","FirstProd","Oil_PkNorm_Perk_6mo"
"42383384680000","4238338468","SABLE","WFMP_B_LOWER","PRODUCING",5383,5/1/2014,11184
"42383384690000","4238338469","SABLE","WFMP_B_LOWER","PRODUCING",6558,7/1/2014,8348
"42383384700000","4238338470","APACHE","WFMP_B_LOWER","PRODUCING",4205,7/1/2014,6745
"42383384710000","4238338471","APACHE","WFMP_B","PRODUCING",3855,7/1/2014,9261
"42383384730000","4238338473","SABLE","WFMP_B_LOWER","PRODUCING",6634,5/1/2014,7658
"42383384740000","4238338474","SABLE","WFMP_A","PRODUCING",8207,4/1/2014,10768
"42383384750000","4238338475","CALLON","WFMP_B_LOWER","PRODUCING",7626,3/1/2014,4983
"42383384770000","4238338477","CALLON","WFMP_B_LOWER","PRODUCING",7222,3/1/2014,6801
"42383384810000","4238338481","APACHE","WFMP_B","PRODUCING",5452,4/1/2014,10561
"42383384820000","4238338482","APACHE","WFMP_A","PRODUCING",5450,4/1/2014,3680
"42383384830000","4238338483","APACHE","WFMP_B_LOWER","PRODUCING",5802,5/1/2014,5872
"42383384840000","4238338484","APACHE","WFMP_B","PRODUCING",5802,5/1/2014,3956
"42383384870000","4238338487","LAREDO","WFMP_C","PRODUCING",7082,4/1/2014,3883
"42383384880000","4238338488","LAREDO","WFMP_B_LOWER","PRODUCING",7184,4/1/2014,5987
"42383384890000","4238338489","LAREDO","WFMP_A","PRODUCING",7193,4/1/2014,2063
"42383384900000","4238338490","APACHE","WFMP_B_LOWER","PRODUCING",5352,5/1/2014,4609
"42383384910000","4238338491","APACHE","WFMP_B","PRODUCING",5352,5/1/2014,6122
"42383384960000","4238338496","APACHE","WFMP_B_LOWER","PRODUCING",4950,10/1/2014,6921
"42383384970000","4238338497","APACHE","WFMP_B","PRODUCING",4950,10/1/2014,12429
"42383384980000","4238338498","APACHE","WFMP_B_LOWER","PRODUCING",4093,10/1/2014,5008
"42383384990000","4238338499","APACHE","WFMP_B","PRODUCING",4950,11/1/2014,8034
"42383385000000","4238338500","SABLE","WFMP_A","PRODUCING",9559,7/1/2014,5739
"42383385010000","4238338501","SABLE","WFMP_A","PRODUCING",9550,7/1/2014,5475
"42383385040000","4238338504","APACHE","WFMP_B_LOWER","PRODUCING",4950,11/1/2014,4397
"42383385050000","4238338505","APACHE","WFMP_B","PRODUCING",4950,11/1/2014,6681
"42383385060000","4238338506","LAREDO","WFMP_C_TARGET","PRODUCING",7421,8/1/2014,5181
"42383385070000","4238338507","LAREDO","WFMP_B","PRODUCING",7339,8/1/2014,12368
"42383385080000","4238338508","LAREDO","WFMP_A","PRODUCING",7257,8/1/2014,5507
"42383385110000","4238338511","PIONEER","WFMP_B","PRODUCING",7645,4/1/2014,3407
"42383385120000","4238338512","PIONEER","WFMP_C","PRODUCING",7142,3/1/2014,1774
"42383385130000","4238338513","PIONEER","WFMP_A","PRODUCING",7442,3/1/2014,1369
"42383385150000","4238338515","APACHE","WFMP_B_LOWER","PRODUCING",4878,11/1/2014,4319
"42383385160000","4238338516","APACHE","WFMP_C_TARGET","PRODUCING",7370,7/1/2014,10523
"42383385170000","4238338517","APACHE","WFMP_B","PRODUCING",5094,11/1/2014,6707
"42383385180000","4238338518","APACHE","WFMP_D","PRODUCING",7148,8/1/2014,2890
"42383385200000","4238338520","LAREDO","WFMP_D","PRODUCING",7622,6/1/2014,9327
"42383385210000","4238338521","LAREDO","WFMP_C","PRODUCING",7421,6/1/2014,5415
"42383385220000","4238338522","LAREDO","WFMP_B","PRODUCING",7416,7/1/2014,5338
"42383385230000","4238338523","LAREDO","WFMP_A","PRODUCING",7367,7/1/2014,3131
"42383385280000","4238338528","LAREDO","UNKNOWN","STALE-PERMIT",null,null,null
"42383385290000","4238338529","LAREDO","WFMP_A","PRODUCING",6741,6/1/2014,7668
"42383385370000","4238338537","SABLE","WFMP_B","PRODUCING",7464,4/1/2014,7073
"42383385380000","4238338538","SABLE","WFMP_B","PRODUCING",5579,8/1/2014,3594
"42383385440000","4238338544","APACHE","WFMP_B_LOWER","PRODUCING",6878,10/1/2014,4431
"42383385450000","4238338545","APACHE","WFMP_B","PRODUCING",7152,10/1/2014,5900
"42383385460100","4238338546","APACHE","WFMP_B_LOWER","PRODUCING",7055,10/1/2014,6314
"42383385490000","4238338549","SABLE","WFMP_B_LOWER","PRODUCING",8333,3/1/2014,6286
"42383385500100","4238338550","PIONEER","WFMP_B_LOWER","PRODUCING",10168,8/1/2014,5560
"42383385510000","4238338551","APACHE","WFMP_B","PRODUCING",7055,9/1/2014,7391
"42383385530000","4238338553","PIONEER","WFMP_A","PRODUCING",10167,8/1/2014,5261
"42383385550000","4238338555","PARSLEY","WFMP_B_LOWER","PRODUCING",4350,8/1/2014,6377
"42383385560000","4238338556","PARSLEY","WFMP_B_LOWER","PRODUCING",3042,8/1/2014,7452
"42383385570000","4238338557","PARSLEY","WFMP_A","PRODUCING",4224,8/1/2014,2942
"42383385600000","4238338560","LAREDO","WFMP_C","PRODUCING",7342,7/1/2014,2675
"42383385610001","4238338561","LAREDO","UNKNOWN","PRODUCING",6992,8/1/2014,10025
"42383385620001","4238338562","LAREDO","UNKNOWN","PRODUCING",6802,8/1/2014,7833
"42383385630000","4238338563","PIONEER","WFMP_A","PRODUCING",10205,8/1/2014,3442
"42383385640000","4238338564","PIONEER","WFMP_B","PRODUCING",10508,8/1/2014,3855
"42383385650000","4238338565","PIONEER","WFMP_B_LOWER","PRODUCING",10142,9/1/2014,5290
"42383385670000","4238338567","DISCOVERY","WFMP_B","PRODUCING",7430,5/1/2014,4382
"42383385680000","4238338568","DISCOVERY","WFMP_B","PRODUCING",7640,5/1/2014,4814
"42383385720000","4238338572","SABLE","WFMP_B_LOWER","PRODUCING",7107,7/1/2014,5850
"42383385730100","4238338573","SABLE","WFMP_B_LOWER","PRODUCING",6421,3/1/2015,3453
"42383385740000","4238338574","SABLE","WFMP_B","PRODUCING",6339,4/1/2015,4753
"42383385760000","4238338576","PIONEER","WFMP_B","PRODUCING",11248,6/1/2014,7265
"42383385770000","4238338577","PIONEER","WFMP_A","PRODUCING",10767,7/1/2014,4557
"42383385780000","4238338578","PIONEER","WFMP_B_LOWER","PRODUCING",11308,6/1/2014,9190
"42383385790000","4238338579","DISCOVERY","WFMP_B","PRODUCING",7387,7/1/2014,4975
"42383385800000","4238338580","DISCOVERY","WFMP_B","PRODUCING",7662,7/1/2014,5294
"42383385810000","4238338581","DISCOVERY","WFMP_B","PRODUCING",7670,7/1/2014,4181
"42383385820000","4238338582","DISCOVERY","WFMP_B","PRODUCING",7382,7/1/2014,4340
"42383385890000","4238338589","CALLON","WFMP_A","PRODUCING",7398,3/1/2014,9703
"42383385910000","4238338591","LAREDO","WFMP_A","PRODUCING",6809,7/1/2014,5108
"42383385920000","4238338592","PARSLEY","WFMP_B","PRODUCING",6503,9/1/2014,10963
"42383385930000","4238338593","BTA","WFMP_B","PRODUCING",8447,8/1/2014,3889
"42383385940000","4238338594","BTA","WFMP_B","PRODUCING",4850,8/1/2014,5631
"42383385950000","4238338595","BTA","WFMP_B","PRODUCING",7951,8/1/2014,5415
"42383385960400","4238338596","BTA","WFMP_B","PRODUCING",8309,7/1/2014,3612
"42383385970000","4238338597","BTA","WFMP_B","PRODUCING",7237,7/1/2014,3309
"42383385980000","4238338598","BTA","WFMP_B","PRODUCING",7790,7/1/2014,4163
"42383386000000","4238338600","SABLE","WFMP_A","PRODUCING",10321,12/1/2014,6261
"42383386030000","4238338603","SABLE","WFMP_B_LOWER","PRODUCING",10521,12/1/2014,3763
"42383386040000","4238338604","SABLE","WFMP_B","PRODUCING",8851,12/1/2014,3994
"42383386050000","4238338605","SABLE","WFMP_B","PRODUCING",4711,3/1/2014,5965
"42383386060000","4238338606","SABLE","WFMP_A","PRODUCING",8516,9/1/2014,6710
"42383386070000","4238338607","SABLE","WFMP_B_LOWER","PRODUCING",8886,9/1/2014,9726
"42383386080000","4238338608","SABLE","WFMP_B","PRODUCING",8711,10/1/2014,5019
"42383386090000","4238338609","SABLE","WFMP_A","PRODUCING",5046,7/1/2014,8561
"42383386110000","4238338611","APACHE","WFMP_B_LOWER","PRODUCING",7352,11/1/2014,6347
"42383386120000","4238338612","APACHE","WFMP_B","PRODUCING",6950,12/1/2014,7240
"42383386150000","4238338615","SABLE","WFMP_B_LOWER","PRODUCING",5061,6/1/2014,9977
"42383386190000","4238338619","SABLE","WFMP_B_LOWER","PRODUCING",7713,6/1/2014,5215
"42383386220000","4238338622","SABLE","WFMP_A","PRODUCING",5123,7/1/2014,17499
"42383386240000","4238338624","LAREDO","WFMP_C","PRODUCING",7304,10/1/2014,7728
"42383386250000","4238338625","LAREDO","WFMP_B_LOWER","PRODUCING",7304,11/1/2014,6916
"42383386260000","4238338626","LAREDO","WFMP_A","PRODUCING",7304,11/1/2014,7231
"42383386270000","4238338627","FDL","WFMP_B_LOWER","PRODUCING",4647,5/1/2014,3562
"42383386280000","4238338628","FDL","WFMP_B","PRODUCING",4442,5/1/2014,3601
"42383386290000","4238338629","OXY","WFMP_B","PRODUCING",7875,12/1/2014,7316
"42383386300000","4238338630","OXY","WFMP_A","PRODUCING",7885,11/1/2014,10022
"42383386310100","4238338631","APACHE","WFMP_B_LOWER","PRODUCING",6307,11/1/2014,7904
"42383386340000","4238338634","APACHE","WFMP_B","PRODUCING",7352,12/1/2014,9640
"42383386400000","4238338640","SABLE","WFMP_A","PRODUCING",8521,3/1/2015,9576
"42383386410000","4238338641","SABLE","WFMP_B_LOWER","PRODUCING",8772,3/1/2015,6549
"42383386420000","4238338642","SABLE","WFMP_B","PRODUCING",8521,1/1/2015,5117
"42383386430000","4238338643","LAREDO","WFMP_A","PRODUCING",8237,7/1/2014,5436
"42383386440000","4238338644","FDL","WFMP_B_LOWER","PRODUCING",4504,5/1/2014,4510
"42383386450000","4238338645","FDL","WFMP_B","PRODUCING",4504,5/1/2014,6240
"42383386480000","4238338648","PARSLEY","WFMP_A","PRODUCING",4005,8/1/2014,5361
"42383386490100","4238338649","EP","WFMP_A","PRODUCING",6613,10/1/2014,3123
"42383386500000","4238338650","EP","WFMP_B","PRODUCING",6925,1/1/2015,3067
"42383386520000","4238338652","EP","WFMP_B","PRODUCING",6324,12/1/2014,1723
"42383386530000","4238338653","EP","WFMP_B_LOWER","PRODUCING",6939,12/1/2014,2357
"42383386540000","4238338654","EP","WFMP_B","PRODUCING",6980,12/1/2014,1802
"42383386550000","4238338655","SABLE","WFMP_B_LOWER","PRODUCING",7125,7/1/2014,10642
"42383386590000","4238338659","FDL","WFMP_B","PRODUCING",4504,11/1/2014,4254
"42383386600000","4238338660","LAREDO","WFMP_A","PRODUCING",6987,6/1/2014,6553
"42383386690000","4238338669","FDL","WFMP_B","PRODUCING",4744,8/1/2014,3428
"42383386700000","4238338670","FDL","WFMP_B","PRODUCING",4663,9/1/2014,2860
"42383386730000","4238338673","BOLD","WFMP_B_LOWER","PRODUCING",5264,10/1/2014,4153
"42383386750000","4238338675","BOLD","WFMP_A","PRODUCING",5244,10/1/2014,4659
"42383386760000","4238338676","OXY","WFMP_C","PRODUCING",7093,10/1/2014,6655
"42383386770000","4238338677","OXY","WFMP_B","PRODUCING",7768,7/1/2015,7203
"42383386810000","4238338681","SEM","WFMP_B","PRODUCING",5936,8/1/2014,6168
"42383386820000","4238338682","LAREDO","WFMP_A","PRODUCING",7585,8/1/2014,6669
"42383386850100","4238338685","OXY","WFMP_B_LOWER","PRODUCING",6792,11/1/2014,7643
"42383386870000","4238338687","SEM","WFMP_A","PRODUCING",8270,8/1/2014,7207
"42383386930000","4238338693","CALLON","WFMP_B","PRODUCING",7432,7/1/2014,7339
"42383386940000","4238338694","APACHE","WFMP_B","PRODUCING",7152,1/1/2015,4654
"42383386950000","4238338695","APACHE","WFMP_B_LOWER","PRODUCING",7242,1/1/2015,4587
"42383386970000","4238338697","CALLON","WFMP_A","PRODUCING",7472,7/1/2014,11137
"42383386980100","4238338698","SABLE","WFMP_B","PRODUCING",7545,8/1/2014,7043
"42383387010000","4238338701","SABLE","WFMP_B_LOWER","PRODUCING",10270,2/1/2015,7911
"42383387020000","4238338702","SABLE","WFMP_B","PRODUCING",10121,2/1/2015,5927
"42383387040000","4238338704","LAREDO","WFMP_A","PRODUCING",7501,11/1/2014,8951
"42383387050000","4238338705","LAREDO","WFMP_A","PRODUCING",6015,8/1/2014,6522
"42383387060000","4238338706","LAREDO","WFMP_A","PRODUCING",7184,9/1/2014,6704
"42383387070000","4238338707","PIONEER","WFMP_B","PRODUCING",10742,3/1/2015,6958
"42383387080000","4238338708","PIONEER","WFMP_A","PRODUCING",10442,3/1/2015,6216
"42383387090000","4238338709","PIONEER","WFMP_C","PRODUCING",9267,2/1/2015,4042
"42383387100000","4238338710","LAREDO","WFMP_B","PRODUCING",8972,9/1/2014,3933
"42383387120000","4238338712","LAREDO","WFMP_A","PRODUCING",8755,10/1/2014,3118
"42383387130000","4238338713","LAREDO","WFMP_C","PRODUCING",8875,9/1/2014,10555
"42383387140000","4238338714","PIONEER","WFMP_A","PRODUCING",6842,8/1/2014,4652
"42383387160000","4238338716","PIONEER","WFMP_B_LOWER","PRODUCING",6867,10/1/2014,6554
"42383387170000","4238338717","PIONEER","WFMP_A","PRODUCING",6867,10/1/2014,7186
"42383387180000","4238338718","PIONEER","WFMP_B","PRODUCING",7767,10/1/2014,8488
"42383387190000","4238338719","LAREDO","WFMP_A","PRODUCING",7187,12/1/2014,5576
"42383387200000","4238338720","LAREDO","WFMP_C","PRODUCING",6952,12/1/2014,6451
"42383387210000","4238338721","LAREDO","WFMP_B","PRODUCING",7147,12/1/2014,3626
"42383387220000","4238338722","LAREDO","WFMP_D","PRODUCING",7305,12/1/2014,4552
"42383387230000","4238338723","LAREDO","WFMP_C","PRODUCING",7619,9/1/2014,11234
"42383387240000","4238338724","LAREDO","WFMP_A","PRODUCING",7665,10/1/2014,6572
"42383387250000","4238338725","BOLD","WFMP_B","PRODUCING",7697,11/1/2014,5052
"42383387270000","4238338727","BOLD","WFMP_B","PRODUCING",7703,11/1/2014,2760
"42383387300000","4238338730","LAREDO","WFMP_A","PRODUCING",7126,11/1/2014,6844
"42383387310000","4238338731","LAREDO","WFMP_B","PRODUCING",7315,12/1/2014,6754
"42383387320000","4238338732","FDL","WFMP_B_LOWER","PRODUCING",4264,10/1/2014,4232
"42383387330000","4238338733","FDL","WFMP_B_LOWER","PRODUCING",4502,10/1/2014,3763
"42383387380000","4238338738","EP","WFMP_B_LOWER","PRODUCING",6945,9/1/2014,3853
"42383387390100","4238338739","EP","WFMP_A","PRODUCING",7200,10/1/2014,3032
"42383387400000","4238338740","EP","WFMP_B","PRODUCING",7230,10/1/2014,2476
"42383387490000","4238338749","SABLE","WFMP_A","PRODUCING",4911,10/1/2014,4289
"42383387500000","4238338750","SABLE","WFMP_B_LOWER","PRODUCING",5035,10/1/2014,5895
"42383387510000","4238338751","SABLE","WFMP_B","PRODUCING",4966,10/1/2014,6010
"42383387520000","4238338752","SABLE","WFMP_A","PRODUCING",5054,10/1/2014,6646
"42383387530000","4238338753","SABLE","WFMP_B_LOWER","PRODUCING",5034,10/1/2014,7844
"42383387540000","4238338754","SABLE","WFMP_B","PRODUCING",5034,10/1/2014,11255
"42383387560000","4238338756","APACHE","WFMP_B","PRODUCING",7208,2/1/2015,4906
"42383387570000","4238338757","APACHE","WFMP_B_LOWER","PRODUCING",7018,10/1/2015,4563
"42383387580000","4238338758","APACHE","WFMP_B","PRODUCING",7022,8/1/2015,7332
"42383387590000","4238338759","LAREDO","WFMP_C_TARGET","PRODUCING",9835,12/1/2014,3518
"42383387600000","4238338760","LAREDO","WFMP_B","PRODUCING",10003,11/1/2014,5471
"42383387610000","4238338761","LAREDO","WFMP_A","PRODUCING",9970,1/1/2015,5109
"42383387620000","4238338762","APACHE","WFMP_B_LOWER","PRODUCING",7095,1/1/2015,4069
"42383387630000","4238338763","EP","UNKNOWN","STALE-PERMIT",0,null,null
"42383387640000","4238338764","APACHE","WFMP_B_LOWER","PRODUCING",7144,12/1/2015,2723
"42383387660000","4238338766","EP","UNKNOWN","STALE-PERMIT",0,null,null
"42383387680000","4238338768","SABLE","WFMP_B","PRODUCING",5059,2/1/2015,7670
"42383387710000","4238338771","EP","UNKNOWN","STALE-PERMIT",0,null,null
"42383387740000","4238338774","CALLON","WFMP_B_LOWER","PRODUCING",7680,10/1/2014,4723
"42383387750000","4238338775","APACHE","WFMP_B","PRODUCING",7033,3/1/2015,5695
"42383387760000","4238338776","SABLE","WFMP_A","PRODUCING",5053,2/1/2015,12328
"42383387770000","4238338777","CALLON","WFMP_B_LOWER","PRODUCING",7682,10/1/2014,5514
"42383387800000","4238338780","SABLE","WFMP_B_LOWER","PRODUCING",5058,2/1/2015,5173
"42383387810000","4238338781","APACHE","WFMP_B","PRODUCING",7040,8/1/2015,5043
"42383387820000","4238338782","APACHE","WFMP_B_LOWER","PRODUCING",7112,8/1/2015,3788
"42383387840000","4238338784","LAREDO","WFMP_B_LOWER","PRODUCING",4780,1/1/2015,8378
"42383387860000","4238338786","PIONEER","WFMP_B_LOWER","PRODUCING",7142,1/1/2015,2970
"42383387870000","4238338787","PIONEER","WFMP_B","PRODUCING",7142,1/1/2015,3775
"42383387880000","4238338788","PIONEER","WFMP_B","PRODUCING",7208,1/1/2015,2566
"42383387890000","4238338789","PIONEER","WFMP_B","PRODUCING",7208,2/1/2015,2125
"42383387900000","4238338790","LAREDO","WFMP_A","PRODUCING",6759,9/1/2014,6577
"42383387910100","4238338791","BOLD","WFMP_B","PRODUCING",7597,4/1/2015,10438
"42383387920000","4238338792","BOLD","WFMP_B","PRODUCING",7677,4/1/2015,7335
"42383388000000","4238338800","LAREDO","WFMP_A","PRODUCING",9851,12/1/2014,8683
"42383388060000","4238338806","APACHE","WFMP_B","PRODUCING",7355,1/1/2015,7415
"42383388080000","4238338808","FDL","WFMP_B_LOWER","PRODUCING",4505,9/1/2014,2699
"42383388100000","4238338810","FDL","WFMP_B_LOWER","PRODUCING",4261,9/1/2014,5524
"42383388110000","4238338811","APACHE","WFMP_B_LOWER","PRODUCING",7395,1/1/2015,3873
"42383388120200","4238338812","APACHE","WFMP_B_LOWER","PRODUCING",6852,12/1/2014,6799
"42383388130000","4238338813","FDL","WFMP_B","PRODUCING",4664,8/1/2014,2024
"42383388140000","4238338814","FDL","WFMP_B","PRODUCING",4504,8/1/2014,3209
"42383388150000","4238338815","PARSLEY","WFMP_B","PRODUCING",3979,11/1/2014,20032
"42383388160000","4238338816","APACHE","WFMP_B_LOWER","PRODUCING",6764,4/1/2015,5042
"42383388170000","4238338817","APACHE","WFMP_B","PRODUCING",6712,4/1/2015,10196
"42383388190000","4238338819","PARSLEY","WFMP_B","PRODUCING",4149,4/1/2015,3931
"42383388200000","4238338820","LAREDO","WFMP_A","PRODUCING",6580,9/1/2014,6475
"42383388230100","4238338823","LEGACY","UNKNOWN","STALE-PERMIT",null,null,null
"42383388240100","4238338824","LEGACY","UNKNOWN","STALE-PERMIT",null,null,null
"42383388250100","4238338825","LEGACY","UNKNOWN","STALE-PERMIT",null,null,null
"42383388300000","4238338830","PARSLEY","WFMP_B_LOWER","PRODUCING",5785,7/1/2014,10414
"42383388320000","4238338832","EP","WFMP_B","PRODUCING",7947,11/1/2014,3601
"42383388330100","4238338833","EP","WFMP_A","PRODUCING",8265,11/1/2014,4998
"42383388450000","4238338845","PARSLEY","WFMP_B_LOWER","PRODUCING",5925,8/1/2014,8439
"42383388490000","4238338849","PERMIAN RES","WFMP_A","DUC",0,null,null
"42383388500000","4238338850","AMERICAN","WFMP_A","DUC",0,null,null
"42383388510000","4238338851","SABLE","WFMP_B_LOWER","DUC",0,null,null
"42383388520000","4238338852","SABLE","WFMP_B_LOWER","PRODUCING",10666,12/1/2015,4844
"42383388530000","4238338853","SABLE","WFMP_A","PRODUCING",9759,8/1/2015,7008
"42383388540000","4238338854","SABLE","WFMP_B","PRODUCING",9809,8/1/2015,7970
"42383388550000","4238338855","APACHE","WFMP_B_LOWER","PRODUCING",7234,1/1/2015,4118
"42383388560000","4238338856","APACHE","WFMP_B","PRODUCING",7290,1/1/2015,6355
"42383388570000","4238338857","SABLE","WFMP_B","PRODUCING",9361,12/1/2014,3255
"42383388580000","4238338858","SABLE","UNKNOWN","DUC",0,null,null
"42383388590000","4238338859","SABLE","UNKNOWN","DUC",0,null,null
"42383388610000","4238338861","ENDURING","UNKNOWN","DUC",null,null,null
"42383388680000","4238338868","APACHE","WFMP_B_LOWER","PRODUCING",7144,8/1/2015,2974
"42383388700000","4238338870","APACHE","WFMP_B","PRODUCING",7018,2/1/2015,5018
"42383388710100","4238338871","EP","WFMP_A","PRODUCING",7694,11/1/2014,5515
"42383388720100","4238338872","EP","WFMP_B","PRODUCING",6982,11/1/2014,5112
"42383388730000","4238338873","APACHE","WFMP_B_LOWER","PRODUCING",7042,8/1/2015,2409
"42383388760000","4238338876","APACHE","WFMP_B_LOWER","PRODUCING",4671,6/1/2015,7774
"42383388810000","4238338881","APACHE","WFMP_B","PRODUCING",4697,6/1/2015,10344
"42383388850000","4238338885","EP","WFMP_B_LOWER","PRODUCING",7665,3/1/2017,3308
"42383388860000","4238338886","EP","WFMP_B","PRODUCING",7726,3/1/2017,2200
"42383388880200","4238338888","EP","WFMP_A","PRODUCING",7478,3/1/2017,4113
"42383388910000","4238338891","EP","WFMP_B","PRODUCING",7831,3/1/2017,3314
"42383388920000","4238338892","APACHE","WFMP_B","PRODUCING",7239,8/1/2015,5166
"42383388930000","4238338893","EP","WFMP_B_LOWER","PRODUCING",4681,3/1/2017,4117
"42383388940000","4238338894","EP","WFMP_B","PRODUCING",7209,3/1/2017,2444
"42383389030000","4238338903","APACHE","WFMP_B_LOWER","PRODUCING",4710,6/1/2015,6796
"42383389050000","4238338905","APACHE","WFMP_B","PRODUCING",4619,7/1/2015,6625
"42383389060000","4238338906","LAREDO","WFMP_B_LOWER","PRODUCING",7775,12/1/2014,4554
"42383389070000","4238338907","LAREDO","WFMP_A","PRODUCING",6700,12/1/2014,4747
"42383389080000","4238338908","CALLON","WFMP_B_LOWER","PRODUCING",7680,10/1/2014,3875
"42383389090000","4238338909","APACHE","WFMP_B_LOWER","PRODUCING",5690,4/1/2015,8306
"42383389110000","4238338911","APACHE","WFMP_B","PRODUCING",5596,4/1/2015,10802
"42383389170000","4238338917","SABLE","WFMP_B","PRODUCING",9325,2/1/2015,8113
"42383389180000","4238338918","SABLE","WFMP_B_LOWER","PRODUCING",9486,3/1/2015,6684
"42383389260000","4238338926","PIONEER","WFMP_A","PRODUCING",10262,12/1/2015,5610
"42383389270000","4238338927","PIONEER","WFMP_B","PRODUCING",10497,12/1/2015,4584
"42383389280000","4238338928","SABLE","WFMP_A","PRODUCING",9712,7/1/2015,6101
